,player_name,season,depth,targets,receptions,receiving_yards,receiving_air_yards,yards_after_catch,reception_td,reception_fumble_lost,fantasy_points_ppr,air_yards_share,target_share,rec_td_pct,yptarget,ypr,rush_td_pct,ypc,touches,total_tds,td_pct,total_yards,yptouch,games,pass_ypg,rec_ypg,rush_ypg,ypg,ppg,passer_rating,offense_pct,offense_snaps,yards_pct,draft_year,draft_round,draft_pick,draft_ovr,height,weight_x,age,wins,losses,ties,win_pct,seasons_played,career_targets,average_targets,career_receptions,average_receptions,career_receiving_yards,average_receiving_yards,career_receiving_air_yards,average_receiving_air_yards,career_yards_after_catch,average_yards_after_catch,career_reception_td,average_reception_td,career_reception_fumble_lost,average_reception_fumble_lost,career_fantasy_points_ppr,average_fantasy_points_ppr,career_touches,average_touches,career_total_tds,average_total_tds,career_total_yards,average_total_yards,career_games,average_games,career_offense_snaps,average_offense_snaps,average_comp_pct,average_int_pct,average_pass_td_pct,average_ypa,average_rec_td_pct,average_yptarget,average_ypr,average_rush_td_pct,average_ypc,average_td_pct,average_yptouch,average_pass_ypg,average_rec_ypg,average_rush_ypg,average_ypg,average_ppg,injuries,career_injuries,combineId,playerId,combineYear,combineHeight,combineWeight,combineHand,collegeId,heightInches,weight_y,combineArm,combine40yd,combineVert,combineBench,combineShuttle,combineBroad,combine3cone,combine60ydShuttle,combineWonderlic
552,Steven Sims,2019,2.0,56.0,34.0,310.0,383.0,172.0,4.0,0.0,103.5,0.101,0.118,0.071,5.54,9.12,0.111,9.44,44.0,5.0,0.11,395.0,8.98,13.0,0.0,23.85,6.54,30.38,7.96,2.08,0.318,280,0.052,2019.0,8.0,48.0,263.0,70.0,176.0,22,3,13,0,0.188,0.0,56.0,56.0,34.0,34.0,310.0,310.0,383.0,383.0,172.0,172.0,4.0,4.0,0.0,0.0,103.5,103.5,44.0,44.0,5.0,5.0,395.0,395.0,13.0,13.0,280.0,280.0,0.0,0.0,0.0,0.0,0.071,5.54,9.12,0.111,9.44,0.11,8.98,0.0,23.85,6.54,30.38,7.96,1.0,1.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
553,T.J. Jones,2015,2.0,18.0,10.0,132.0,194.0,41.0,1.0,0.0,28.9,0.03,0.024,0.056,7.33,13.2,0.0,-3.0,11.0,1.0,0.09,129.0,11.73,7.0,0.0,18.86,-0.43,18.43,4.13,0.0,0.254,259,0.013,2014.0,6.0,13.0,189.0,72.0,190.0,23,7,9,0,0.438,1.0,18.0,18.0,10.0,10.0,132.0,132.0,194.0,194.0,41.0,41.0,1.0,1.0,0.0,0.0,28.899999618530277,28.899999618530277,11.0,11.0,1.0,1.0,129.0,129.0,7.0,7.0,259.0,259.0,0.0,0.0,0.0,0.0,0.056,7.33,13.2,0.0,-3.0,0.09,11.73,0.0,18.86,-0.43,18.43,4.13,1.0,9.0,18414.0,20140189.0,2014.0,71.63,188.0,9.586666666666668,46556.0,72.0,190.0,32.67433333333334,4.48,33.0,15.492,4.27,117.0,6.82,11.728636363636362,19.495495495495497
554,T.Y. Hilton,2012,2.0,90.0,50.0,861.0,1090.0,387.0,7.0,0.0,181.0,0.171,0.136,0.078,9.57,17.22,0.0,5.8,56.0,7.0,0.12,890.0,15.89,15.0,0.0,57.4,1.93,59.33,12.07,2.08,0.601,651,0.087,2012.0,3.0,29.0,92.0,70.0,183.0,23,11,5,0,0.688,0.0,90.0,90.0,50.0,50.0,861.0,861.0,1090.0,1090.0,387.0,387.0,7.0,7.0,0.0,0.0,181.0,181.0,56.0,56.0,7.0,7.0,890.0,890.0,15.0,15.0,651.0,651.0,0.0,0.0,0.0,0.0,0.078,9.57,17.22,0.0,5.8,0.12,15.89,0.0,57.4,1.93,59.33,12.07,2.0,2.0,17776.0,20120092.0,2012.0,69.5,183.0,9.586666666666668,33199.0,69.0,178.0,32.67433333333334,4.37,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
555,Tajae Sharpe,2016,1.0,83.0,41.0,522.0,1089.0,90.0,2.0,0.0,105.3,0.228,0.143,0.024,6.29,12.73,0.0,1.0,42.0,2.0,0.05,523.0,12.45,16.0,0.0,32.62,0.06,32.69,6.58,0.0,0.737,734,0.055,2016.0,5.0,1.0,140.0,74.0,194.0,22,9,7,0,0.562,0.0,83.0,83.0,41.0,41.0,522.0,522.0,1089.0,1089.0,90.0,90.0,2.0,2.0,0.0,0.0,105.3000030517578,105.3000030517578,42.0,42.0,2.0,2.0,523.0,523.0,16.0,16.0,734.0,734.0,0.0,0.0,0.0,0.0,0.024,6.29,12.73,0.0,1.0,0.05,12.45,0.0,32.62,0.06,32.69,6.58,1.0,1.0,19566.0,20160140.0,2016.0,74.0,194.0,9.586666666666668,1003.0,74.0,194.0,32.67433333333334,4.55,33.5,11.0,4.243622902270483,114.0,6.9371444695259585,11.728636363636362,19.495495495495497
556,Tandon Doss,2012,2.0,17.0,7.0,123.0,196.0,52.0,1.0,0.0,25.3,0.036,0.028,0.059,7.24,17.57,0.0,0.0,7.0,1.0,0.14,123.0,17.57,8.0,0.0,15.38,0.0,15.38,3.16,0.0,0.196,201,0.013,2011.0,4.0,26.0,123.0,74.0,205.0,23,10,6,0,0.625,1.0,17.0,17.0,7.0,7.0,123.0,123.0,196.0,196.0,52.0,52.0,1.0,1.0,0.0,0.0,25.299999237060547,25.299999237060547,7.0,7.0,1.0,1.0,123.0,123.0,8.0,8.0,201.0,201.0,0.0,0.0,0.0,0.0,0.059,7.24,17.57,0.0,0.0,0.14,17.57,0.0,15.38,0.0,15.38,3.16,6.0,6.0,17417.0,20110123.0,2011.0,74.0,201.0,9.586666666666668,47405.0,74.0,207.0,32.67433333333334,4.56,35.373366013071895,14.0,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
557,Tank Dell,2023,2.0,76.0,47.0,709.0,1070.0,152.0,7.0,0.0,164.96,0.242,0.131,0.092,9.33,15.09,0.0,4.64,59.0,7.0,0.12,759.0,12.86,10.0,-0.1,70.9,5.1,75.9,16.5,-2.08,0.674,726,0.073,2023.0,3.0,6.0,69.0,70.0,165.0,24,10,7,0,0.588,0.0,76.0,76.0,47.0,47.0,709.0,709.0,1070.0,1070.0,152.0,152.0,7.0,7.0,0.0,0.0,164.9600067138672,164.9600067138672,59.0,59.0,7.0,7.0,759.0,759.0,10.0,10.0,726.0,726.0,0.0,0.0,0.0,-1.0,0.092,9.33,15.09,0.0,4.64,0.12,12.86,-0.1,70.9,5.1,75.9,16.5,2.0,2.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
558,Tanner Gentry,2017,2.0,6.0,3.0,35.0,71.0,1.0,0.0,0.0,6.5,0.015,0.011,0.0,5.83,11.67,0.0,0.0,3.0,0.0,0.0,35.0,11.67,4.0,0.0,8.75,0.0,8.75,1.62,0.0,0.728,677,0.005,2017.0,8.0,48.0,263.0,74.0,209.0,23,5,11,0,0.312,0.0,6.0,6.0,3.0,3.0,35.0,35.0,71.0,71.0,1.0,1.0,0.0,0.0,0.0,0.0,6.5,6.5,3.0,3.0,0.0,0.0,35.0,35.0,4.0,4.0,677.0,677.0,0.0,0.0,0.0,0.0,0.0,5.83,11.67,0.0,0.0,0.0,11.67,0.0,8.75,0.0,8.75,1.62,2.0,2.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
559,Tanner McEvoy,2016,3.0,11.0,9.0,140.0,121.0,30.0,2.0,0.0,36.72,0.03,0.025,0.182,12.73,15.56,0.0,0.0,10.0,2.0,0.2,183.0,18.3,8.0,5.38,17.5,0.0,22.88,4.59,158.3,0.14,139,0.018,2016.0,8.0,48.0,263.0,78.0,230.0,23,10,6,1,0.588,0.0,11.0,11.0,9.0,9.0,140.0,140.0,121.0,121.0,30.0,30.0,2.0,2.0,0.0,0.0,36.720001220703125,36.720001220703125,10.0,10.0,2.0,2.0,183.0,183.0,8.0,8.0,139.0,139.0,1.0,0.0,0.0,43.0,0.182,12.73,15.56,0.0,0.0,0.2,18.3,5.38,17.5,0.0,22.88,4.59,1.0,1.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
560,Tarik Black,2021,2.0,2.0,1.0,10.0,18.0,0.0,0.0,0.0,2.0,0.004,0.004,0.0,5.0,10.0,0.0,0.0,1.0,0.0,0.0,10.0,10.0,1.0,0.0,10.0,0.0,10.0,2.0,0.0,0.41,424,0.001,2021.0,8.0,48.0,263.0,75.0,217.0,23,4,13,0,0.235,0.0,2.0,2.0,1.0,1.0,10.0,10.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,10.0,10.0,1.0,1.0,424.0,424.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,2.0,1.0,2.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
561,Tavarres King,2016,2.0,4.0,2.0,50.0,120.0,6.0,0.0,0.0,7.0,0.023,0.007,0.0,12.5,25.0,0.0,0.0,2.0,0.0,0.0,50.0,25.0,3.0,0.0,16.67,0.0,16.67,2.33,0.0,0.153,153,0.005,2013.0,5.0,28.0,161.0,73.0,192.0,26,11,5,0,0.688,3.0,4.0,1.3333333333333333,2.0,0.6666666666666666,50.0,16.666666666666668,120.0,40.0,6.0,2.0,0.0,0.0,0.0,0.0,7.0,2.333333333333333,2.0,0.6666666666666666,0.0,0.0,50.0,16.666666666666668,3.0,1.0,153.0,51.0,0.0,0.0,0.0,0.0,0.0,12.5,25.0,0.0,0.0,0.0,25.0,0.0,16.67,0.0,16.67,2.33,2.0,3.0,18114.0,20130161.0,2013.0,72.25,189.0,9.586666666666668,30602.0,73.0,192.0,32.67433333333334,4.47,36.5,11.0,4.33,123.0,6.91,11.728636363636362,19.495495495495497
562,Tavon Austin,2016,1.0,106.0,58.0,509.0,722.0,272.0,5.0,1.0,157.8,0.158,0.181,0.047,4.8,8.78,0.036,5.68,86.0,6.0,0.07,668.0,7.77,15.0,0.0,33.93,10.6,44.53,10.52,0.0,0.769,730,0.089,2013.0,1.0,8.0,8.0,68.0,185.0,25,4,12,0,0.25,3.0,106.0,35.333333333333336,58.0,19.33333333333333,509.0,169.66666666666666,722.0,240.66666666666663,272.0,90.66666666666669,5.0,1.6666666666666667,1.0,0.3333333333333333,157.8000030517578,52.6000010172526,86.0,28.666666666666664,6.0,2.0,668.0,222.66666666666663,15.0,5.0,730.0,243.33333333333331,0.0,0.0,0.0,0.0,0.047,4.8,8.78,0.036,5.68,0.07,7.77,0.0,33.93,10.6,44.53,10.52,2.0,8.0,17983.0,20130008.0,2013.0,68.5,174.0,9.586666666666668,26506.0,68.0,179.0,32.67433333333334,4.34,32.0,14.0,4.01,120.0,6.9371444695259585,11.728636363636362,7.0
563,Taylor Gabriel,2014,3.0,72.0,36.0,621.0,1014.0,255.0,1.0,0.0,105.1,0.238,0.12,0.014,8.62,17.25,0.0,2.5,40.0,1.0,0.02,631.0,15.78,16.0,0.0,38.81,0.62,39.44,6.57,0.0,0.586,588,0.071,2014.0,8.0,48.0,263.0,68.0,165.0,23,7,9,0,0.438,0.0,72.0,72.0,36.0,36.0,621.0,621.0,1014.0,1014.0,255.0,255.0,1.0,1.0,0.0,0.0,105.0999984741211,105.0999984741211,40.0,40.0,1.0,1.0,631.0,631.0,16.0,16.0,588.0,588.0,0.0,0.0,0.0,0.0,0.014,8.62,17.25,0.0,2.5,0.02,15.78,0.0,38.81,0.62,39.44,6.57,1.0,1.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
564,Taywan Taylor,2017,2.0,28.0,16.0,231.0,386.0,54.0,1.0,0.0,49.4,0.081,0.048,0.036,8.25,14.44,0.0,5.38,24.0,1.0,0.04,274.0,11.42,16.0,0.0,14.44,2.69,17.12,3.09,0.0,0.249,239,0.032,2017.0,3.0,8.0,72.0,71.0,203.0,22,9,7,0,0.562,0.0,28.0,28.0,16.0,16.0,231.0,231.0,386.0,386.0,54.0,54.0,1.0,1.0,0.0,0.0,49.400001525878906,49.400001525878906,24.0,24.0,1.0,1.0,274.0,274.0,16.0,16.0,239.0,239.0,0.0,0.0,0.0,0.0,0.036,8.25,14.44,0.0,5.38,0.04,11.42,0.0,14.44,2.69,17.12,3.09,2.0,9.0,19920.0,20170072.0,2017.0,71.0,203.0,9.586666666666668,42101.0,71.0,203.0,32.67433333333334,4.5,33.5,13.0,4.21,132.0,6.57,11.728636363636362,19.495495495495497
565,Ted Ginn,2012,2.0,2.0,2.0,1.0,-4.0,5.0,0.0,0.0,2.8,0.001,0.004,0.0,0.5,0.5,0.0,7.0,3.0,0.0,0.0,8.0,2.67,3.0,0.0,0.33,2.33,2.67,0.93,0.0,0.088,83,0.001,2007.0,1.0,9.0,9.0,71.0,180.0,27,11,5,1,0.647,5.0,2.0,0.4,2.0,0.4,1.0,0.2,-4.0,-0.8,5.0,1.0,0.0,0.0,0.0,0.0,2.799999952316284,0.5599999904632569,3.0,0.6000000000000001,0.0,0.0,8.0,1.6,3.0,0.6,83.0,16.6,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,7.0,0.0,2.67,0.0,0.33,2.33,2.67,0.93,4.0,4.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
566,Tee Higgins,2020,1.0,108.0,67.0,908.0,1241.0,310.0,6.0,1.0,193.6,0.265,0.185,0.056,8.41,13.55,0.0,5.6,72.0,6.0,0.08,936.0,13.0,15.0,0.0,60.53,1.87,62.4,12.91,0.0,0.741,763,0.105,2020.0,2.0,1.0,33.0,76.0,219.0,21,4,12,1,0.235,0.0,108.0,108.0,67.0,67.0,908.0,908.0,1241.0,1241.0,310.0,310.0,6.0,6.0,1.0,1.0,193.6000061035156,193.6000061035156,72.0,72.0,6.0,6.0,936.0,936.0,15.0,15.0,763.0,763.0,0.0,0.0,0.0,0.0,0.056,8.41,13.55,0.0,5.6,0.08,13.0,0.0,60.53,1.87,62.4,12.91,1.0,1.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
567,Terrace Marshall,2021,2.0,31.0,17.0,140.0,211.0,63.0,0.0,0.0,31.0,0.046,0.059,0.0,4.52,8.24,0.0,0.0,17.0,0.0,0.0,140.0,8.24,12.0,0.0,11.67,0.0,11.67,2.58,0.0,0.478,525,0.016,2021.0,2.0,27.0,59.0,74.0,200.0,21,5,12,0,0.294,0.0,31.0,31.0,17.0,17.0,140.0,140.0,211.0,211.0,63.0,63.0,0.0,0.0,0.0,0.0,31.0,31.0,17.0,17.0,0.0,0.0,140.0,140.0,12.0,12.0,525.0,525.0,0.0,0.0,0.0,0.0,0.0,4.52,8.24,0.0,0.0,0.0,8.24,0.0,11.67,0.0,11.67,2.58,2.0,2.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
568,Terrance Williams,2013,2.0,75.0,44.0,738.0,1027.0,204.0,5.0,1.0,145.2,0.178,0.108,0.067,9.84,16.77,0.0,1.33,47.0,5.0,0.11,742.0,15.79,15.0,0.0,49.2,0.27,49.47,9.68,0.0,0.684,649,0.077,2013.0,3.0,12.0,74.0,74.0,210.0,24,8,8,0,0.5,0.0,75.0,75.0,44.0,44.0,738.0,738.0,1027.0,1027.0,204.0,204.0,5.0,5.0,1.0,1.0,145.1999969482422,145.1999969482422,47.0,47.0,5.0,5.0,742.0,742.0,15.0,15.0,649.0,649.0,0.0,0.0,0.0,0.0,0.067,9.84,16.77,0.0,1.33,0.11,15.79,0.0,49.2,0.27,49.47,9.68,1.0,1.0,18254.0,20130074.0,2013.0,74.0,208.0,9.586666666666668,76706.0,74.0,210.0,32.67433333333334,4.52,32.5,11.0,4.32,119.0,7.01,11.728636363636362,19.495495495495497
569,Terrelle Pryor,2015,2.0,8.0,1.0,42.0,114.0,5.0,0.0,0.0,5.1,0.027,0.013,0.0,5.25,42.0,0.0,-1.0,2.0,0.0,0.0,41.0,20.5,2.0,0.0,21.0,-0.5,20.5,2.55,0.0,0.4,415,0.004,2011.0,8.0,48.0,263.0,76.0,228.0,26,3,13,0,0.188,4.0,8.0,2.0,1.0,0.25,42.0,10.5,114.0,28.5,5.0,1.25,0.0,0.0,0.0,0.0,5.099999904632568,1.274999976158142,2.0,0.5,0.0,0.0,41.0,10.25,2.0,0.5,415.0,103.75,0.0,0.0,0.0,0.0,0.0,5.25,42.0,0.0,-1.0,0.0,20.5,0.0,21.0,-0.5,20.5,2.55,1.0,9.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
570,Terry Godwin,2020,2.0,6.0,3.0,32.0,70.0,3.0,0.0,0.0,6.5,0.014,0.009,0.0,5.33,10.67,0.0,3.0,4.0,0.0,0.0,35.0,8.75,2.0,0.0,16.0,1.5,17.5,3.25,0.0,0.26,260,0.004,2019.0,7.0,23.0,237.0,71.0,185.0,24,1,15,0,0.062,1.0,6.0,6.0,3.0,3.0,32.0,32.0,70.0,70.0,3.0,3.0,0.0,0.0,0.0,0.0,6.5,6.5,4.0,4.0,0.0,0.0,35.0,35.0,2.0,2.0,260.0,260.0,0.0,0.0,0.0,0.0,0.0,5.33,10.67,0.0,3.0,0.0,8.75,0.0,16.0,1.5,17.5,3.25,2.0,3.0,20342.0,20190237.0,2019.0,71.0,184.0,9.586666666666668,30602.0,71.0,168.0,32.67433333333334,4.55,36.5,15.492,4.243622902270483,117.0,6.96,11.728636363636362,19.495495495495497
571,Terry McLaurin,2019,1.0,94.0,58.0,919.0,1304.0,217.0,7.0,0.0,191.9,0.343,0.199,0.074,9.78,15.84,0.0,0.0,58.0,7.0,0.12,919.0,15.84,14.0,0.0,65.64,0.0,65.64,13.71,0.0,0.929,820,0.121,2019.0,3.0,12.0,76.0,72.0,210.0,24,3,13,0,0.188,0.0,94.0,94.0,58.0,58.0,919.0,919.0,1304.0,1304.0,217.0,217.0,7.0,7.0,0.0,0.0,191.8999938964844,191.8999938964844,58.0,58.0,7.0,7.0,919.0,919.0,14.0,14.0,820.0,820.0,0.0,0.0,0.0,0.0,0.074,9.78,15.84,0.0,0.0,0.12,15.84,0.0,65.64,0.0,65.64,13.71,3.0,3.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
572,Tevin Jones,2019,3.0,10.0,4.0,61.0,124.0,11.0,0.0,0.0,10.1,0.025,0.016,0.0,6.1,15.25,0.0,0.0,4.0,0.0,0.0,61.0,15.25,4.0,0.0,15.25,0.0,15.25,2.53,0.0,0.452,417,0.008,2016.0,8.0,48.0,263.0,74.0,225.0,27,8,8,0,0.5,3.0,10.0,3.333333333333333,4.0,1.3333333333333333,61.0,20.33333333333333,124.0,41.333333333333336,11.0,3.6666666666666665,0.0,0.0,0.0,0.0,10.100000381469728,3.366666793823242,4.0,1.3333333333333333,0.0,0.0,61.0,20.33333333333333,4.0,1.3333333333333333,417.0,139.0,0.0,0.0,0.0,0.0,0.0,6.1,15.25,0.0,0.0,0.0,15.25,0.0,15.25,0.0,15.25,2.53,6.0,22.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
573,Tim Jones,2022,2.0,4.0,3.0,30.0,7.0,21.0,0.0,0.0,6.0,0.001,0.006,0.0,7.5,10.0,0.0,0.0,3.0,0.0,0.0,30.0,10.0,4.0,0.0,7.5,0.0,7.5,1.5,0.0,0.148,157,0.003,2021.0,8.0,48.0,263.0,73.0,200.0,24,9,8,0,0.529,1.0,4.0,4.0,3.0,3.0,30.0,30.0,7.0,7.0,21.0,21.0,0.0,0.0,0.0,0.0,6.0,6.0,3.0,3.0,0.0,0.0,30.0,30.0,4.0,4.0,157.0,157.0,0.0,0.0,0.0,0.0,0.0,7.5,10.0,0.0,0.0,0.0,10.0,0.0,7.5,0.0,7.5,1.5,1.0,1.0,12907.0,19950860.0,1995.0,72.8,239.0,8.5,29631.0,73.0,239.0,32.88,5.01,27.5,19.0,4.65,120.43132328308208,6.9371444695259585,12.47,19.495495495495497
574,Tim Patrick,2018,2.0,41.0,23.0,315.0,435.0,112.0,1.0,1.0,59.2,0.089,0.068,0.024,7.68,13.7,0.0,5.67,26.0,1.0,0.04,332.0,12.77,10.0,0.0,31.5,1.7,33.2,5.92,0.0,0.358,360,0.035,2017.0,8.0,48.0,263.0,76.0,212.0,25,6,10,0,0.375,1.0,41.0,41.0,23.0,23.0,315.0,315.0,435.0,435.0,112.0,112.0,1.0,1.0,1.0,1.0,59.20000076293945,59.20000076293945,26.0,26.0,1.0,1.0,332.0,332.0,10.0,10.0,360.0,360.0,0.0,0.0,0.0,0.0,0.024,7.68,13.7,0.0,5.67,0.04,12.77,0.0,31.5,1.7,33.2,5.92,1.0,1.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
575,Tim White,2018,1.0,1.0,1.0,14.0,14.0,0.0,0.0,0.0,2.4,0.003,0.002,0.0,14.0,14.0,0.0,0.0,1.0,0.0,0.0,14.0,14.0,1.0,0.0,14.0,0.0,14.0,2.4,0.0,0.03,33,0.001,2017.0,8.0,48.0,263.0,71.0,185.0,24,10,6,0,0.625,1.0,1.0,1.0,1.0,1.0,14.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.400000095367432,2.400000095367432,1.0,1.0,0.0,0.0,14.0,14.0,1.0,1.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,14.0,2.4,1.0,4.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
576,Titus Young,2012,2.0,56.0,33.0,383.0,620.0,79.0,4.0,0.0,96.9,0.096,0.073,0.071,6.84,11.61,0.0,8.0,35.0,4.0,0.11,399.0,11.4,10.0,0.0,38.3,1.6,39.9,9.69,0.0,0.822,946,0.034,2011.0,2.0,12.0,44.0,71.0,174.0,23,4,12,0,0.25,1.0,56.0,56.0,33.0,33.0,383.0,383.0,620.0,620.0,79.0,79.0,4.0,4.0,0.0,0.0,96.9000015258789,96.9000015258789,35.0,35.0,4.0,4.0,399.0,399.0,10.0,10.0,946.0,946.0,0.0,0.0,0.0,0.0,0.071,6.84,11.61,0.0,8.0,0.11,11.4,0.0,38.3,1.6,39.9,9.69,8.0,8.0,17646.0,20110044.0,2011.0,71.38,174.0,9.586666666666668,83725.0,71.0,174.0,32.67433333333334,4.43,35.373366013071895,15.492,4.243622902270483,123.0,6.9371444695259585,11.728636363636362,19.495495495495497
577,Tom Kennedy,2021,2.0,10.0,6.0,54.0,77.0,17.0,0.0,0.0,20.4,0.012,0.013,0.0,5.4,9.0,0.0,0.0,7.0,1.0,0.14,129.0,18.43,6.0,12.5,9.0,0.0,21.5,3.4,158.3,0.195,205,0.014,2019.0,8.0,48.0,263.0,70.0,195.0,25,3,14,1,0.167,2.0,10.0,5.0,6.0,3.0,54.0,27.0,77.0,38.5,17.0,8.5,0.0,0.0,0.0,0.0,20.399999618530277,10.199999809265137,7.0,3.5,1.0,0.5,129.0,64.5,6.0,3.0,205.0,102.5,1.0,0.0,1.0,75.0,0.0,5.4,9.0,0.0,0.0,0.14,18.43,12.5,9.0,0.0,21.5,3.4,1.0,35.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
578,Tommylee Lewis,2016,2.0,11.0,7.0,76.0,76.0,20.0,0.0,0.0,15.7,0.014,0.016,0.0,6.91,10.86,0.0,3.67,10.0,0.0,0.0,87.0,8.7,5.0,0.0,15.2,2.2,17.4,3.14,0.0,0.075,81,0.007,2016.0,8.0,48.0,263.0,67.0,168.0,24,7,9,0,0.438,0.0,11.0,11.0,7.0,7.0,76.0,76.0,76.0,76.0,20.0,20.0,0.0,0.0,0.0,0.0,15.699999809265137,15.699999809265137,10.0,10.0,0.0,0.0,87.0,87.0,5.0,5.0,81.0,81.0,0.0,0.0,0.0,0.0,0.0,6.91,10.86,0.0,3.67,0.0,8.7,0.0,15.2,2.2,17.4,3.14,2.0,3.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
