,player_name,season,depth,targets,receptions,receiving_yards,receiving_air_yards,yards_after_catch,reception_td,reception_fumble_lost,fantasy_points_ppr,air_yards_share,target_share,rec_td_pct,yptarget,ypr,rush_td_pct,ypc,touches,total_tds,td_pct,total_yards,yptouch,games,pass_ypg,rec_ypg,rush_ypg,ypg,ppg,passer_rating,offense_pct,offense_snaps,yards_pct,draft_year,draft_round,draft_pick,draft_ovr,height,weight_x,age,wins,losses,ties,win_pct,seasons_played,career_targets,average_targets,career_receptions,average_receptions,career_receiving_yards,average_receiving_yards,career_receiving_air_yards,average_receiving_air_yards,career_yards_after_catch,average_yards_after_catch,career_reception_td,average_reception_td,career_reception_fumble_lost,average_reception_fumble_lost,career_fantasy_points_ppr,average_fantasy_points_ppr,career_touches,average_touches,career_total_tds,average_total_tds,career_total_yards,average_total_yards,career_games,average_games,career_offense_snaps,average_offense_snaps,average_comp_pct,average_int_pct,average_pass_td_pct,average_ypa,average_rec_td_pct,average_yptarget,average_ypr,average_rush_td_pct,average_ypc,average_td_pct,average_yptouch,average_pass_ypg,average_rec_ypg,average_rush_ypg,average_ypg,average_ppg,injuries,career_injuries,combineId,playerId,combineYear,combineHeight,combineWeight,combineHand,collegeId,heightInches,weight_y,combineArm,combine40yd,combineVert,combineBench,combineShuttle,combineBroad,combine3cone,combine60ydShuttle,combineWonderlic
310,Jehu Chesson,2018,2.0,2.0,1.0,7.0,22.0,0.0,0.0,0.0,1.3,0.006,0.004,0.0,3.5,7.0,0.0,-4.0,2.0,0.0,0.0,3.0,1.5,3.0,0.0,2.33,-1.33,1.0,0.43,0.0,0.03,28,0.0,2017.0,4.0,31.0,139.0,74.0,205.0,25,7,9,0,0.438,1.0,6.0,6.0,3.0,3.0,25.0,25.0,32.0,32.0,15.0,15.0,0.0,0.0,0.0,0.0,5.099999904632568,5.099999904632568,4.0,4.0,0.0,0.0,21.0,21.0,5.0,5.0,231.0,231.0,0.0,0.0,0.0,0.0,0.0,4.17,8.33,0.0,-4.0,0.0,5.25,0.0,5.0,-0.8,4.2,1.02,1.0,7.0,19679.0,20170139.0,2017.0,74.75,204.0,9.586666666666668,48109.0,74.0,204.0,32.67433333333334,4.47,35.5,10.0,4.09,132.0,6.7,11.728636363636362,19.495495495495497
311,Jeremy Butler,2015,2.0,44.0,31.0,363.0,344.0,150.0,0.0,0.0,67.3,0.063,0.073,0.0,8.25,11.71,0.0,0.0,31.0,0.0,0.0,363.0,11.71,8.0,0.0,45.38,0.0,45.38,8.41,0.0,0.681,734,0.036,2014.0,8.0,48.0,263.0,74.0,213.0,24,5,11,0,0.312,1.0,44.0,44.0,31.0,31.0,363.0,363.0,344.0,344.0,150.0,150.0,0.0,0.0,0.0,0.0,67.30000305175781,67.30000305175781,31.0,31.0,0.0,0.0,363.0,363.0,8.0,8.0,734.0,734.0,0.0,0.0,0.0,0.0,0.0,8.25,11.71,0.0,0.0,0.0,11.71,0.0,45.38,0.0,45.38,8.41,1.0,1.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
312,Jeremy Kerley,2018,2.0,4.0,2.0,7.0,15.0,15.0,0.0,0.0,2.7,0.004,0.007,0.0,1.75,3.5,0.0,0.0,2.0,0.0,0.0,7.0,3.5,1.0,0.0,7.0,0.0,7.0,2.7,0.0,0.69,690,0.001,2011.0,5.0,22.0,153.0,69.0,188.0,30,6,10,0,0.375,7.0,417.0,59.57142857142857,241.0,34.42857142857143,2810.0,401.4285714285714,3573.0,510.4285714285714,1002.0,143.14285714285714,15.0,2.142857142857143,1.0,0.1428571428571428,617.4799950122833,88.21142785889762,257.0,36.71428571428572,15.0,2.142857142857143,2920.0,417.1428571428572,73.0,10.428571428571429,4243.0,606.1428571428571,0.333,0.0,0.0,14.0,0.036,6.74,11.66,0.0,5.23,0.06,11.36,0.58,38.49,0.93,40.0,8.46,1.0,31.0,17491.0,20110153.0,2011.0,69.5,189.0,9.586666666666668,76109.0,69.0,188.0,32.67433333333334,4.56,34.5,16.0,4.243622902270483,120.0,6.9371444695259585,11.728636363636362,19.495495495495497
313,Jeremy Maclin,2017,1.0,72.0,40.0,440.0,702.0,108.0,3.0,0.0,102.0,0.128,0.12,0.042,6.11,11.0,0.0,0.0,40.0,3.0,0.08,440.0,11.0,12.0,0.0,36.67,0.0,36.67,8.5,0.0,0.648,672,0.054,2009.0,1.0,19.0,19.0,72.0,198.0,29,9,7,0,0.562,8.0,537.0,67.125,325.0,40.625,4253.0,531.625,6032.0,754.0,1335.0,166.875,31.0,3.875,2.0,0.25,931.4799957275392,116.43499946594238,331.0,41.375,31.0,3.875,4263.0,532.875,70.0,8.75,4241.0,530.125,0.0,0.0,0.0,-1.5,0.058,7.92,13.09,0.0,3.25,0.09,12.88,-0.04,60.76,0.19,60.9,13.31,8.0,26.0,16932.0,20090019.0,2009.0,72.13,198.0,9.586666666666668,65211.0,72.0,198.0,32.67433333333334,4.45,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,25.0
314,Jermaine Kearse,2018,1.0,76.0,37.0,371.0,707.0,125.0,1.0,0.0,80.1,0.161,0.141,0.013,4.88,10.03,0.0,0.0,37.0,1.0,0.03,371.0,10.03,13.0,0.0,28.54,0.0,28.54,6.16,0.0,0.707,677,0.045,2012.0,8.0,48.0,263.0,73.0,210.0,28,4,12,0,0.25,6.0,452.0,75.33333333333333,255.0,42.5,3290.0,548.3333333333334,5079.0,846.5,1047.0,174.5,17.0,2.833333333333333,0.0,0.0,688.1799941062927,114.69666568438213,258.0,43.0,17.0,2.833333333333333,3322.0,553.6666666666667,95.0,15.833333333333334,4440.0,740.0,1.0,0.0,0.0,17.0,0.038,7.28,12.9,0.0,7.5,0.07,12.88,0.18,34.63,0.16,34.97,7.24,2.0,9.0,17812.0,20120642.0,2012.0,72.88,209.0,9.586666666666668,98195.0,73.0,209.0,32.67433333333334,4.5,34.0,14.0,4.12,119.0,7.03,11.728636363636362,19.495495495495497
315,Jerome Simpson,2015,3.0,19.0,5.0,54.0,269.0,16.0,1.0,0.0,16.4,0.071,0.04,0.053,2.84,10.8,0.0,0.0,5.0,1.0,0.2,54.0,10.8,5.0,0.0,10.8,0.0,10.8,3.28,0.0,0.213,204,0.006,2008.0,2.0,15.0,46.0,74.0,190.0,29,5,11,0,0.312,7.0,170.0,24.285714285714285,79.0,11.285714285714286,1054.0,150.57142857142858,2251.0,321.57142857142856,242.0,34.57142857142857,3.0,0.4285714285714285,1.0,0.1428571428571428,199.4000072479248,28.485715321132115,79.0,11.285714285714286,3.0,0.4285714285714285,1054.0,150.57142857142858,33.0,4.714285714285714,1445.0,206.42857142857144,0.0,0.0,0.0,0.0,0.018,6.2,13.34,0.0,0.0,0.04,13.34,0.0,31.94,0.0,31.94,6.04,1.0,5.0,16727.0,20080046.0,2008.0,73.75,199.0,9.586666666666668,29528.0,74.0,190.0,32.67433333333334,4.44,37.5,15.492,4.52,136.0,7.08,11.728636363636362,19.495495495495497
316,Jerrel Jernigan,2014,3.0,9.0,6.0,40.0,81.0,10.0,0.0,0.0,9.8,0.016,0.016,0.0,4.44,6.67,0.0,-2.0,7.0,0.0,0.0,38.0,5.43,2.0,0.0,20.0,-1.0,19.0,4.9,0.0,0.815,877,0.004,2011.0,3.0,19.0,83.0,68.0,189.0,25,6,10,0,0.375,3.0,58.0,19.33333333333333,38.0,12.666666666666666,391.0,130.33333333333334,581.0,193.66666666666663,143.0,47.66666666666666,3.0,1.0,0.0,0.0,107.19999885559082,35.73333295186361,42.0,14.0,4.0,1.3333333333333333,452.0,150.66666666666669,17.0,5.666666666666667,1142.0,380.6666666666667,0.0,0.0,0.0,0.0,0.052,6.74,10.29,0.25,15.25,0.1,10.76,0.0,23.0,3.59,26.59,6.31,1.0,1.0,17478.0,20110083.0,2011.0,68.88,185.0,9.586666666666668,36082.0,68.0,189.0,32.67433333333334,4.46,37.5,11.0,4.25,117.0,7.07,11.728636363636362,19.495495495495497
317,Jerricho Cotchery,2015,2.0,54.0,39.0,485.0,451.0,196.0,3.0,0.0,107.1,0.099,0.103,0.056,8.98,12.44,0.0,16.0,40.0,3.0,0.08,501.0,12.52,14.0,0.0,34.64,1.14,35.79,7.65,0.0,0.435,452,0.051,2004.0,4.0,12.0,108.0,73.0,205.0,33,15,1,0,0.938,11.0,236.0,21.454545454545453,150.0,13.636363636363637,1870.0,170.0,2388.0,217.0909090909091,647.0,58.81818181818182,15.0,1.3636363636363635,0.0,0.0,428.0999984741211,38.91818167946556,152.0,13.818181818181818,15.0,1.3636363636363635,1881.0,171.0,56.0,5.090909090909091,2139.0,194.45454545454547,0.0,0.0,0.0,0.0,0.064,7.92,12.47,0.0,5.5,0.1,12.38,0.0,33.39,0.2,33.59,7.64,5.0,14.0,15450.0,20040108.0,2004.0,72.5,212.0,9.586666666666668,27607.0,73.0,205.0,32.67433333333334,4.56,36.0,15.492,3.91,121.0,6.93,11.728636363636362,19.495495495495497
318,Jerry Jeudy,2023,1.0,87.0,54.0,758.0,1109.0,323.0,2.0,0.0,141.8,0.228,0.144,0.023,8.71,14.04,0.0,0.0,54.0,2.0,0.04,758.0,14.04,16.0,0.0,47.38,0.0,47.38,8.86,0.0,0.658,659,0.087,2020.0,1.0,15.0,15.0,73.0,195.0,24,8,9,0,0.471,3.0,358.0,119.33333333333331,211.0,70.33333333333333,3055.0,1018.3333333333334,4379.0,1459.6666666666667,1181.0,393.6666666666667,12.0,4.0,0.0,0.0,592.8000030517578,197.6000010172526,217.0,72.33333333333333,12.0,4.0,3098.0,1032.6666666666667,57.0,19.0,2859.0,953.0,0.0,0.0,0.0,0.0,0.034,8.53,14.48,0.0,7.17,0.06,14.28,0.0,53.6,0.75,54.35,10.4,2.0,11.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
319,Joe Adams,2012,2.0,1.0,1.0,7.0,2.0,5.0,0.0,0.0,3.0,0.0,0.002,0.0,7.0,7.0,0.0,4.33,4.0,0.0,0.0,20.0,5.0,3.0,0.0,2.33,4.33,6.67,1.0,0.0,0.064,62,0.002,2012.0,4.0,9.0,104.0,71.0,185.0,23,7,9,0,0.438,0.0,1.0,1.0,1.0,1.0,7.0,7.0,2.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,4.0,0.0,0.0,20.0,20.0,3.0,3.0,62.0,62.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,4.33,0.0,5.0,0.0,2.33,4.33,6.67,1.0,1.0,1.0,17649.0,20120104.0,2012.0,70.63,179.0,9.586666666666668,72701.0,71.0,185.0,32.67433333333334,4.51,36.0,15.492,4.243622902270483,123.0,7.09,11.728636363636362,19.495495495495497
320,Joe Reed,2020,2.0,1.0,0.0,0.0,-9.0,0.0,0.0,0.0,8.9,0.002,0.002,0.0,0.0,0.0,0.2,5.8,5.0,1.0,0.2,29.0,5.8,3.0,0.0,0.0,9.67,9.67,2.97,0.0,0.049,54,0.003,2020.0,5.0,5.0,151.0,72.0,224.0,22,7,9,0,0.438,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-9.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,8.899999618530273,8.899999618530273,5.0,5.0,1.0,1.0,29.0,29.0,3.0,3.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,5.8,0.2,5.8,0.0,0.0,9.67,9.67,2.97,2.0,2.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
321,John Brown,2022,2.0,2.0,1.0,42.0,86.0,0.0,1.0,0.0,11.2,0.022,0.004,0.5,21.0,42.0,0.0,0.0,1.0,1.0,1.0,42.0,42.0,2.0,0.0,21.0,0.0,21.0,5.6,0.0,0.11,111,0.004,2014.0,3.0,27.0,91.0,71.0,178.0,32,13,3,0,0.812,8.0,600.0,75.0,321.0,40.125,4792.0,599.0,8858.0,1107.25,1198.0,149.75,33.0,4.125,1.0,0.125,1007.0200147628784,125.8775018453598,335.0,41.875,34.0,4.25,4867.0,608.375,97.0,12.125,5297.0,662.125,1.0,0.0,1.0,28.0,0.055,7.99,14.93,0.0,3.62,0.1,14.53,0.29,49.4,0.48,50.18,10.38,4.0,35.0,18301.0,20140091.0,2014.0,70.0,179.0,9.586666666666668,66762.0,71.0,179.0,32.67433333333334,4.34,36.5,15.492,4.12,117.0,6.91,11.728636363636362,19.495495495495497
322,John Hightower,2020,2.0,30.0,10.0,169.0,655.0,57.0,0.0,0.0,27.0,0.124,0.045,0.0,5.63,16.9,0.0,1.0,11.0,0.0,0.0,170.0,15.45,10.0,0.0,16.9,0.1,17.0,2.7,0.0,0.377,405,0.019,2020.0,5.0,22.0,168.0,74.0,190.0,24,4,12,1,0.235,0.0,30.0,30.0,10.0,10.0,169.0,169.0,655.0,655.0,57.0,57.0,0.0,0.0,0.0,0.0,27.0,27.0,11.0,11.0,0.0,0.0,170.0,170.0,10.0,10.0,405.0,405.0,0.0,0.0,0.0,0.0,0.0,5.63,16.9,0.0,1.0,0.0,15.45,0.0,16.9,0.1,17.0,2.7,2.0,8.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
323,John Metchie,2023,3.0,30.0,16.0,158.0,266.0,84.0,0.0,0.0,32.2,0.06,0.052,0.0,5.27,9.88,0.0,4.0,17.0,0.0,0.0,162.0,9.53,14.0,0.0,11.29,0.29,11.57,2.3,0.0,0.306,329,0.016,2022.0,2.0,12.0,44.0,72.0,195.0,23,10,7,0,0.588,1.0,30.0,30.0,16.0,16.0,158.0,158.0,266.0,266.0,84.0,84.0,0.0,0.0,0.0,0.0,32.20000076293945,32.20000076293945,17.0,17.0,0.0,0.0,162.0,162.0,14.0,14.0,329.0,329.0,0.0,0.0,0.0,0.0,0.0,5.27,9.88,0.0,4.0,0.0,9.53,0.0,11.29,0.29,11.57,2.3,2.0,2.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
324,John Ross,2021,3.0,20.0,11.0,224.0,314.0,40.0,1.0,0.0,41.0,0.061,0.036,0.05,11.2,20.36,0.0,16.0,12.0,1.0,0.08,240.0,20.0,9.0,0.0,24.89,1.78,26.67,4.56,0.0,0.319,332,0.029,2017.0,1.0,9.0,9.0,71.0,190.0,26,4,13,0,0.235,4.0,143.0,35.75,62.0,15.5,957.0,239.25,2126.0,531.5,300.0,75.0,11.0,2.75,1.0,0.25,221.80000162124637,55.450000405311584,71.0,17.75,11.0,2.75,998.0,249.5,35.0,8.75,2259.0,564.75,0.0,0.0,0.0,0.0,0.077,6.69,15.44,0.0,4.56,0.15,14.06,0.0,27.34,1.17,28.51,6.34,6.0,21.0,19888.0,20170009.0,2017.0,70.75,188.0,9.586666666666668,98195.0,71.0,190.0,32.67433333333334,4.22,37.0,15.492,4.33,133.0,6.9371444695259585,11.728636363636362,16.0
325,John Ursua,2019,3.0,1.0,1.0,11.0,11.0,0.0,0.0,0.0,2.1,0.003,0.002,0.0,11.0,11.0,0.0,0.0,1.0,0.0,0.0,11.0,11.0,1.0,0.0,11.0,0.0,11.0,2.1,0.0,0.05,51,0.001,2019.0,7.0,22.0,236.0,70.0,182.0,25,11,5,0,0.688,0.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0999999046325684,2.0999999046325684,1.0,1.0,0.0,0.0,11.0,11.0,1.0,1.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,11.0,2.1,6.0,6.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
326,Johnny Holton,2019,2.0,15.0,3.0,17.0,381.0,6.0,0.0,0.0,5.6,0.077,0.025,0.0,1.13,5.67,0.0,9.0,4.0,0.0,0.0,26.0,6.5,8.0,0.0,2.12,1.12,3.25,0.7,0.0,0.26,240,0.003,2016.0,8.0,48.0,263.0,75.0,190.0,28,8,8,0,0.5,3.0,15.0,5.0,3.0,1.0,17.0,5.666666666666667,381.0,127.0,6.0,2.0,0.0,0.0,0.0,0.0,5.599999904632568,1.8666666348775227,4.0,1.3333333333333333,0.0,0.0,26.0,8.666666666666668,8.0,2.6666666666666665,240.0,80.0,0.0,0.0,0.0,0.0,0.0,1.13,5.67,0.0,9.0,0.0,6.5,0.0,2.13,1.12,3.25,0.7,2.0,2.0,19439.0,20160716.0,2016.0,72.63,190.0,9.586666666666668,45221.0,73.0,190.0,32.67433333333334,4.54,31.5,8.0,4.243622902270483,123.0,6.9371444695259585,11.728636363636362,19.495495495495497
327,Jon Baldwin,2013,2.0,9.0,3.0,28.0,126.0,6.0,0.0,0.0,5.8,0.033,0.019,0.0,3.11,9.33,0.0,0.0,3.0,0.0,0.0,28.0,9.33,4.0,0.0,7.0,0.0,7.0,1.45,0.0,0.244,230,0.003,2011.0,1.0,26.0,263.0,76.0,230.0,24,12,4,0,0.75,2.0,56.0,28.0,23.0,11.5,353.0,176.5,857.0,428.5,115.0,57.5,1.0,0.5,0.0,0.0,64.30000019073486,32.15000009536743,23.0,11.5,1.0,0.5,353.0,176.5,18.0,9.0,783.0,391.5,0.0,0.0,0.0,0.0,0.018,6.3,15.35,0.0,0.0,0.04,15.35,0.0,19.61,0.0,19.61,3.57,5.0,10.0,17359.0,20110026.0,2011.0,76.38,228.0,9.586666666666668,15260.0,76.0,230.0,32.67433333333334,4.49,42.0,20.0,4.34,129.0,7.07,11.728636363636362,14.0
328,Jonathan Mingo,2023,1.0,85.0,43.0,418.0,921.0,155.0,1.0,0.0,90.8,0.202,0.162,0.012,4.92,9.72,0.0,0.0,43.0,1.0,0.02,418.0,9.72,15.0,0.0,27.87,0.0,27.87,6.05,0.0,0.897,981,0.054,2023.0,2.0,8.0,39.0,74.0,220.0,22,2,15,0,0.118,0.0,85.0,85.0,43.0,43.0,418.0,418.0,921.0,921.0,155.0,155.0,1.0,1.0,0.0,0.0,90.8000030517578,90.8000030517578,43.0,43.0,1.0,1.0,418.0,418.0,15.0,15.0,981.0,981.0,0.0,0.0,0.0,0.0,0.012,4.92,9.72,0.0,0.0,0.02,9.72,0.0,27.87,0.0,27.87,6.05,1.0,1.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
329,Jordan Addison,2023,2.0,108.0,70.0,911.0,1347.0,262.0,10.0,0.0,221.3,0.403,0.209,0.093,8.44,13.01,0.0,2.0,71.0,10.0,0.14,913.0,12.86,16.0,0.0,56.94,0.12,57.06,13.83,0.0,0.811,862,0.086,2023.0,1.0,23.0,23.0,71.0,175.0,21,7,10,0,0.412,0.0,108.0,108.0,70.0,70.0,911.0,911.0,1347.0,1347.0,262.0,262.0,10.0,10.0,0.0,0.0,221.3000030517578,221.3000030517578,71.0,71.0,10.0,10.0,913.0,913.0,16.0,16.0,862.0,862.0,0.0,0.0,0.0,0.0,0.093,8.44,13.01,0.0,2.0,0.14,12.86,0.0,56.94,0.12,57.06,13.83,1.0,1.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
330,Jordan Leslie,2017,2.0,1.0,1.0,26.0,25.0,1.0,0.0,0.0,3.6,0.006,0.002,0.0,26.0,26.0,0.0,0.0,1.0,0.0,0.0,26.0,26.0,1.0,0.0,26.0,0.0,26.0,3.6,0.0,0.175,175,0.003,2015.0,8.0,48.0,263.0,73.0,205.0,26,0,16,0,0.0,2.0,1.0,0.5,1.0,0.5,26.0,13.0,25.0,12.5,1.0,0.5,0.0,0.0,0.0,0.0,3.5999999046325684,1.7999999523162842,1.0,0.5,0.0,0.0,26.0,13.0,1.0,0.5,175.0,87.5,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,26.0,3.6,1.0,7.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
331,Jordan Norwood,2016,2.0,35.0,21.0,232.0,284.0,69.0,2.0,1.0,53.2,0.058,0.058,0.057,6.63,11.05,0.0,0.0,22.0,2.0,0.09,232.0,10.55,14.0,0.0,16.57,0.0,16.57,3.8,0.0,0.507,510,0.025,2009.0,8.0,48.0,263.0,71.0,180.0,30,9,7,0,0.562,7.0,86.0,12.285714285714286,56.0,8.0,576.0,82.28571428571429,731.0,104.42857142857144,200.0,28.571428571428573,3.0,0.4285714285714285,1.0,0.1428571428571428,128.70000076293945,18.38571439470564,58.0,8.285714285714286,3.0,0.4285714285714285,577.0,82.42857142857143,26.0,3.7142857142857135,1614.0,230.57142857142856,0.0,0.0,0.0,0.0,0.035,6.7,10.29,0.0,0.5,0.05,9.95,0.0,22.15,0.04,22.19,4.95,3.0,4.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
332,Jordan Payton,2016,3.0,3.0,1.0,3.0,37.0,0.0,0.0,0.0,1.3,0.009,0.005,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,0.0,1.5,0.0,1.5,0.65,0.0,0.115,113,0.0,2016.0,5.0,15.0,154.0,73.0,209.0,23,1,15,0,0.062,0.0,3.0,3.0,1.0,1.0,3.0,3.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2999999523162842,1.2999999523162842,1.0,1.0,0.0,0.0,3.0,3.0,2.0,2.0,113.0,113.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,1.5,0.0,1.5,0.65,3.0,4.0,19535.0,20160154.0,2016.0,73.13,207.0,9.586666666666668,90095.0,73.0,209.0,32.67433333333334,4.47,34.5,15.492,4.33,121.0,7.08,11.728636363636362,19.495495495495497
333,Jordan Shipley,2012,2.0,40.0,23.0,244.0,373.0,42.0,1.0,0.0,53.4,0.075,0.063,0.025,6.1,10.61,0.0,0.0,23.0,1.0,0.04,244.0,10.61,6.0,0.0,40.67,0.0,40.67,8.9,0.0,0.583,578,0.029,2010.0,3.0,20.0,84.0,72.0,188.0,27,2,14,0,0.125,2.0,40.0,20.0,23.0,11.5,244.0,122.0,373.0,186.5,42.0,21.0,1.0,0.5,0.0,0.0,53.400001525878906,26.700000762939453,23.0,11.5,1.0,0.5,244.0,122.0,6.0,3.0,578.0,289.0,0.0,0.0,0.0,0.0,0.025,6.1,10.61,0.0,0.0,0.04,10.61,0.0,40.67,0.0,40.67,8.9,1.0,1.0,17283.0,20100084.0,2010.0,71.25,193.0,9.586666666666668,78712.0,72.0,188.0,32.67433333333334,4.6,36.5,16.0,4.243622902270483,116.0,6.9371444695259585,11.728636363636362,19.495495495495497
334,Jordan Taylor,2017,3.0,20.0,13.0,142.0,206.0,45.0,0.0,0.0,27.2,0.042,0.033,0.0,7.1,10.92,0.0,0.0,13.0,0.0,0.0,142.0,10.92,6.0,0.0,23.67,0.0,23.67,4.53,0.0,0.367,391,0.016,2015.0,8.0,48.0,263.0,77.0,195.0,25,5,11,0,0.312,2.0,45.0,22.5,29.0,14.5,351.0,175.5,466.0,233.0,127.0,63.5,2.0,1.0,1.0,0.5,73.10000228881836,36.55000114440918,29.0,14.5,2.0,1.0,351.0,175.5,17.0,8.5,649.0,324.5,0.0,0.0,0.0,0.0,0.044,7.8,12.1,0.0,0.0,0.07,12.1,0.0,20.65,0.0,20.65,4.3,1.0,1.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
335,Jordy Nelson,2017,1.0,89.0,53.0,482.0,964.0,128.0,7.0,0.0,143.2,0.214,0.147,0.079,5.42,9.09,0.0,0.0,53.0,7.0,0.13,482.0,9.09,14.0,0.0,34.43,0.0,34.43,10.23,0.0,0.832,826,0.057,2008.0,2.0,5.0,36.0,75.0,217.0,32,7,9,0,0.438,9.0,593.0,65.88888888888889,382.0,42.44444444444444,5319.0,591.0,6824.0,758.2222222222222,1649.0,183.22222222222223,49.0,5.444444444444445,1.0,0.1111111111111111,1204.8999938964844,133.87777709960938,382.0,42.44444444444444,49.0,5.444444444444445,5319.0,591.0,74.0,8.222222222222221,4435.0,492.77777777777777,0.0,0.0,0.0,0.0,0.083,8.97,13.92,0.0,0.0,0.13,13.92,0.0,71.88,0.0,71.88,16.28,2.0,13.0,16686.0,20080036.0,2008.0,74.63,217.0,9.586666666666668,66506.0,75.0,217.0,32.67433333333334,4.55,31.0,15.492,4.35,123.0,7.03,11.728636363636362,19.495495495495497
336,Josh Bellamy,2019,2.0,3.0,2.0,20.0,23.0,10.0,0.0,0.0,4.0,0.005,0.006,0.0,6.67,10.0,0.0,0.0,2.0,0.0,0.0,20.0,10.0,2.0,0.0,10.0,0.0,10.0,2.0,0.0,0.198,187,0.003,2012.0,8.0,48.0,263.0,72.0,208.0,30,7,9,0,0.438,7.0,148.0,21.142857142857142,78.0,11.142857142857142,1021.0,145.85714285714286,1907.0,272.42857142857144,289.0,41.285714285714285,6.0,0.8571428571428571,0.0,0.0,220.39999961853027,31.48571423121861,83.0,11.857142857142856,6.0,0.8571428571428571,1064.0,152.0,47.0,6.714285714285714,1773.0,253.28571428571428,0.0,0.0,0.0,0.0,0.041,6.9,13.09,0.0,8.6,0.07,12.82,0.0,21.72,0.91,22.64,4.69,4.0,11.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
